timestamp,heart_rate_bpm,breathing_rate_lpm,spo2_percent,pm2.5_ug_m3,pm10_ug_m3,ozone_ppb,no2_ppb
2026-02-24 03:18:53.090251,53.2,10.7,97.3,64.42,179.31,57.03,30.68
2026-02-24 03:28:53.090251,58.3,13.5,97.9,61.72,152.57,48.46,27.67
2026-02-24 03:38:53.090251,51.6,13.6,98.1,57.68,159.45,48.47,31.11
2026-02-24 03:48:53.090251,50.5,10.6,97.7,73.77,165.33,60.18,33.8
2026-02-24 03:58:53.090251,55.7,11.6,98.3,76.78,196.34,54.22,31.27
2026-02-24 04:08:53.090251,55.2,12.7,97.5,52.79,136.75,41.95,27.39
2026-02-24 04:18:53.090251,53.5,12.4,98.9,67.02,141.09,45.16,34.23
2026-02-24 04:28:53.090251,55.5,12.4,98.0,73.22,218.14,46.66,34.85
2026-02-24 04:38:53.090251,54.8,11.0,97.5,141.28,497.9,37.85,31.72
2026-02-24 04:48:53.090251,53.4,11.8,97.3,261.77,743.98,27.45,25.75
2026-02-24 04:58:53.090251,55.1,11.6,97.7,225.49,761.91,43.38,25.37
2026-02-24 05:08:53.090251,50.5,10.9,99.3,153.28,613.34,40.15,24.61
2026-02-24 05:18:53.090251,54.6,12.9,98.2,127.32,516.85,45.76,25.0
2026-02-24 05:28:53.090251,54.2,11.8,97.8,84.47,289.18,44.56,22.78
2026-02-24 05:38:53.090251,58.1,9.6,98.6,61.06,166.71,46.41,26.68
2026-02-24 05:48:53.090251,55.7,12.0,99.0,52.76,152.06,53.39,26.52
2026-02-24 05:58:53.090251,55.2,12.4,97.8,67.55,201.22,60.2,33.71
2026-02-24 06:08:53.090251,67.6,13.7,97.0,76.98,273.16,66.75,34.82
2026-02-24 06:18:53.090251,64.7,17.9,97.6,83.98,247.55,64.38,45.06
2026-02-24 06:28:53.090251,73.5,17.1,98.6,81.33,242.29,66.18,44.23
2026-02-24 06:38:53.090251,71.8,16.0,96.1,54.15,163.89,59.17,34.98
2026-02-24 06:48:53.090251,73.6,14.8,97.2,46.9,155.61,39.06,34.92
2026-02-24 06:58:53.090251,73.4,17.0,97.7,29.98,92.12,33.09,34.16
2026-02-24 07:08:53.090251,90.4,29.8,94.5,52.48,111.4,44.04,31.0
2026-02-24 07:18:53.090251,89.9,30.7,95.1,30.07,71.42,33.17,29.01
2026-02-24 07:28:53.090251,104.6,26.1,94.7,37.11,84.12,31.43,30.43
2026-02-24 07:38:53.090251,87.7,29.5,95.4,41.41,103.75,31.21,32.89
2026-02-24 07:48:53.090251,102.4,34.0,95.1,34.18,97.81,28.09,28.46
2026-02-24 07:58:53.090251,90.7,23.7,94.9,34.24,122.23,33.79,25.74
2026-02-24 08:08:53.090251,93.6,24.3,94.9,44.55,109.65,39.78,37.27
2026-02-24 08:18:53.090251,88.9,16.7,94.4,45.76,113.75,45.71,31.17
2026-02-24 08:28:53.090251,104.8,28.3,94.5,50.41,133.6,41.14,38.05
2026-02-24 08:38:53.090251,93.3,19.4,95.4,57.12,163.19,40.01,36.71
2026-02-24 08:48:53.090251,91.6,17.2,95.0,61.93,158.13,53.82,34.43
2026-02-24 08:58:53.090251,111.1,26.9,95.2,68.2,179.05,65.27,39.85
2026-02-24 09:08:53.090251,76.2,16.1,96.8,70.48,169.96,54.8,35.14
2026-02-24 09:18:53.090251,70.8,16.8,97.4,47.48,112.45,43.89,28.19
2026-02-24 09:28:53.090251,67.2,16.3,96.6,39.78,102.39,34.6,31.82
2026-02-24 09:38:53.090251,74.8,11.1,96.5,46.53,127.08,45.16,34.22
2026-02-24 09:48:53.090251,70.7,12.7,96.9,28.44,61.6,26.96,31.94
2026-02-24 09:58:53.090251,83.1,13.3,96.5,33.82,70.35,29.2,31.63
2026-02-24 10:08:53.090251,74.4,16.6,97.3,37.76,78.42,28.01,28.9
2026-02-24 10:18:53.090251,82.9,17.6,96.4,37.32,83.03,23.59,33.31
2026-02-24 10:28:53.090251,73.4,17.7,96.7,34.26,84.78,31.96,30.73
2026-02-24 10:38:53.090251,79.4,14.9,96.6,37.76,97.11,32.43,29.45
2026-02-24 10:48:53.090251,74.0,20.0,97.3,35.04,83.54,31.96,27.41
2026-02-24 10:58:53.090251,67.0,15.3,96.7,37.26,80.33,24.18,33.46
2026-02-24 11:08:53.090251,70.3,17.3,97.3,50.21,95.93,32.23,36.48
2026-02-24 11:18:53.090251,76.2,15.8,96.6,25.81,47.63,24.91,27.55
2026-02-24 11:28:53.090251,72.6,14.3,96.6,32.39,69.73,26.11,28.74
2026-02-24 11:38:53.090251,70.8,16.8,96.9,39.3,94.8,34.46,29.15
2026-02-24 11:48:53.090251,72.6,17.3,96.0,34.7,80.13,21.39,27.58
2026-02-24 11:58:53.090251,74.0,14.4,97.4,32.22,57.98,18.6,25.1
2026-02-24 12:08:53.090251,75.0,15.9,97.4,21.75,35.79,19.82,23.41
2026-02-24 12:18:53.090251,76.4,13.9,97.1,37.69,67.2,24.11,21.59
2026-02-24 12:28:53.090251,67.9,13.4,96.8,44.03,116.89,26.19,25.02
2026-02-24 12:38:53.090251,75.6,17.6,97.0,39.89,122.86,28.09,25.06
2026-02-24 12:48:53.090251,75.9,15.3,97.0,50.59,165.4,27.81,28.84
2026-02-24 12:58:53.090251,73.2,18.8,97.6,55.77,195.09,29.94,26.14
2026-02-24 13:08:53.090251,77.1,16.2,96.9,71.5,268.29,29.3,25.2
2026-02-24 13:18:53.090251,68.4,13.7,98.2,65.46,248.8,28.1,26.08
2026-02-24 13:28:53.090251,87.9,14.5,97.4,69.75,264.97,29.61,28.77
2026-02-24 13:38:53.090251,87.3,15.0,97.6,63.57,246.89,25.4,24.82
2026-02-24 13:48:53.090251,77.7,13.4,98.1,50.64,131.76,27.42,26.59
2026-02-24 13:58:53.090251,78.4,17.0,96.6,44.54,110.19,32.06,26.15
2026-02-24 14:08:53.090251,70.8,18.5,97.5,36.7,76.04,31.12,25.24
2026-02-24 14:18:53.090251,79.7,14.2,97.7,36.84,91.15,34.11,24.98
2026-02-24 14:28:53.090251,76.1,19.5,96.7,46.24,115.63,31.83,34.82
2026-02-24 14:38:53.090251,75.7,18.9,96.9,32.72,98.26,27.66,24.06
2026-02-24 14:48:53.090251,82.6,18.3,96.6,25.7,83.58,23.92,23.5
2026-02-24 14:58:53.090251,71.1,17.0,97.2,32.75,106.03,27.7,25.04
2026-02-24 15:08:53.090251,77.6,13.7,97.4,46.85,126.7,32.47,29.49
2026-02-24 15:18:53.090251,65.8,16.6,97.2,43.0,117.21,34.04,23.72
2026-02-24 15:28:53.090251,75.1,18.6,97.3,36.49,88.06,31.87,29.32
2026-02-24 15:38:53.090251,68.4,17.9,97.0,32.98,80.82,30.62,24.58
2026-02-24 15:48:53.090251,85.4,12.5,97.6,32.11,77.4,30.9,26.17
2026-02-24 15:58:53.090251,79.9,15.4,97.3,47.01,96.0,32.1,31.85
2026-02-24 16:08:53.090251,67.2,14.3,96.6,61.1,125.39,39.36,32.54
2026-02-24 16:18:53.090251,65.1,17.1,96.1,30.98,77.56,31.02,27.85
2026-02-24 16:28:53.090251,82.6,15.9,97.6,29.75,74.91,25.33,28.18
2026-02-24 16:38:53.090251,80.9,15.2,96.8,31.19,73.3,18.25,24.72
2026-02-24 16:48:53.090251,73.5,18.7,96.2,23.71,88.0,19.29,24.6
2026-02-24 16:58:53.090251,82.6,16.7,96.9,21.96,82.69,20.69,22.78
2026-02-24 17:08:53.090251,53.3,24.2,95.9,23.96,77.21,24.77,19.92
2026-02-24 17:18:53.090251,102.3,26.0,94.6,24.78,56.62,26.5,23.6
2026-02-24 17:28:53.090251,127.6,18.8,95.2,29.26,58.76,21.91,25.52
2026-02-24 17:38:53.090251,95.4,28.4,94.2,36.06,65.58,21.53,26.12
2026-02-24 17:48:53.090251,72.5,18.5,95.0,41.26,95.47,27.06,28.28
2026-02-24 17:58:53.090251,129.4,27.6,95.3,47.53,152.29,23.57,25.96
2026-02-24 18:08:53.090251,66.5,29.2,95.5,45.19,110.35,19.58,28.51
2026-02-24 18:18:53.090251,107.6,27.9,94.5,40.9,80.4,23.36,23.44
2026-02-24 18:28:53.090251,95.0,31.1,94.7,42.06,72.38,26.15,27.63
2026-02-24 18:38:53.090251,102.9,23.7,95.2,55.72,105.56,26.55,35.94
2026-02-24 18:48:53.090251,92.3,22.0,94.7,39.77,101.8,20.64,30.63
2026-02-24 18:58:53.090251,81.7,21.0,95.2,49.44,138.52,26.24,30.88
2026-02-24 19:08:53.090251,74.4,13.7,96.7,42.11,87.03,28.23,37.91
2026-02-24 19:18:53.090251,72.0,18.0,97.0,35.45,72.63,23.65,26.65
2026-02-24 19:28:53.090251,73.1,10.8,97.2,29.1,56.92,26.36,23.58
2026-02-24 19:38:53.090251,69.6,18.0,96.8,36.99,83.98,29.46,29.61
2026-02-24 19:48:53.090251,74.9,14.5,96.6,28.33,78.11,23.21,26.0
2026-02-24 19:58:53.090251,84.1,19.5,96.7,28.55,103.27,22.44,24.4
2026-02-24 20:08:53.090251,71.6,15.1,97.3,27.49,115.88,23.11,23.21
2026-02-24 20:18:53.090251,81.0,16.4,97.4,31.38,113.92,24.58,25.18
2026-02-24 20:28:53.090251,73.2,16.8,96.2,37.48,125.81,25.86,27.72
2026-02-24 20:38:53.090251,67.8,15.9,97.2,43.09,131.43,26.12,25.92
2026-02-24 20:48:53.090251,70.5,17.6,96.7,55.86,157.59,35.01,29.15
2026-02-24 20:58:53.090251,74.6,16.4,97.9,54.94,165.11,38.79,29.8
2026-02-24 21:08:53.090251,77.4,16.1,96.2,58.63,175.12,40.04,37.36
2026-02-24 21:18:53.090251,74.6,13.1,98.1,73.3,185.23,49.18,38.16
2026-02-24 21:28:53.090251,73.8,14.1,97.0,46.73,112.51,30.31,26.7
2026-02-24 21:38:53.090251,73.2,17.9,96.4,24.29,46.36,23.89,21.72
2026-02-24 21:48:53.090251,78.2,14.5,97.8,30.71,54.77,28.89,19.88
2026-02-24 21:58:53.090251,63.0,16.4,95.9,21.46,35.84,19.54,25.07
2026-02-24 22:08:53.090251,66.8,18.6,97.3,21.45,49.41,22.48,25.67
2026-02-24 22:18:53.090251,81.0,18.5,96.3,42.83,108.67,28.54,32.38
2026-02-24 22:28:53.090251,74.8,17.6,95.9,71.44,171.42,35.24,37.42
2026-02-24 22:38:53.090251,76.2,14.2,96.7,83.78,214.66,37.24,44.68
2026-02-24 22:48:53.090251,74.8,16.0,96.7,92.46,230.62,41.92,46.15
2026-02-24 22:58:53.090251,79.7,17.9,96.4,69.49,155.26,35.54,34.52
2026-02-24 23:08:53.090251,71.8,15.0,97.0,65.78,177.08,38.52,40.86
2026-02-24 23:18:53.090251,60.9,18.2,96.8,76.03,185.21,35.8,36.68
2026-02-24 23:28:53.090251,74.2,15.6,96.6,63.37,177.17,36.72,42.57
2026-02-24 23:38:53.090251,74.6,17.6,97.4,97.4,235.14,45.63,48.01
2026-02-24 23:48:53.090251,74.2,15.4,96.8,121.12,270.61,44.88,53.69
2026-02-24 23:58:53.090251,68.7,15.0,97.2,78.87,199.37,32.93,44.71
2026-02-25 00:08:53.090251,52.8,12.2,98.4,81.14,221.03,42.38,44.81
2026-02-25 00:18:53.090251,53.0,12.1,97.7,118.6,279.23,51.05,56.21
2026-02-25 00:28:53.090251,54.8,13.9,98.2,103.26,263.89,52.46,54.24
2026-02-25 00:38:53.090251,50.8,11.7,97.6,93.36,256.14,43.9,47.73
2026-02-25 00:48:53.090251,51.0,12.8,98.5,70.42,208.39,37.04,37.74
2026-02-25 00:58:53.090251,55.8,12.3,98.7,67.93,172.04,42.01,44.48
2026-02-25 01:08:53.090251,56.2,12.0,98.6,132.93,264.13,42.0,49.89
2026-02-25 01:18:53.090251,53.6,13.0,97.8,91.88,217.12,40.16,47.34
2026-02-25 01:28:53.090251,53.5,12.3,97.6,115.96,280.24,44.92,55.44
2026-02-25 01:38:53.090251,54.9,13.0,98.2,139.18,342.5,54.38,64.18
2026-02-25 01:48:53.090251,54.1,11.7,97.8,137.29,323.31,44.29,52.81
2026-02-25 01:58:53.090251,54.1,12.5,98.9,143.2,337.98,44.65,57.64
2026-02-25 02:08:53.090251,55.8,13.3,97.1,137.73,313.84,51.05,54.31
2026-02-25 02:18:53.090251,56.9,11.5,98.2,168.87,328.13,47.64,54.04
2026-02-25 02:28:53.090251,52.9,11.4,97.9,141.15,294.36,42.61,55.77
2026-02-25 02:38:53.090251,55.8,10.6,97.8,121.65,274.68,41.32,55.49
2026-02-25 02:48:53.090251,53.0,12.5,97.5,119.4,302.16,44.7,63.32
2026-02-25 02:58:53.090251,56.9,11.5,97.2,174.04,384.46,56.09,77.72
2026-02-25 03:08:53.090251,55.5,10.2,97.6,168.82,368.33,62.29,72.23
2026-02-25 03:18:53.090251,54.6,11.2,98.4,203.12,396.01,53.02,74.04
2026-02-25 03:28:53.090251,56.1,12.5,97.5,206.05,408.94,52.9,77.3
2026-02-25 03:38:53.090251,53.3,10.0,98.0,205.0,375.23,52.78,57.66
2026-02-25 03:48:53.090251,56.9,11.2,97.4,231.83,427.06,53.2,62.22
2026-02-25 03:58:53.090251,56.5,10.7,98.2,263.39,459.45,50.55,70.46
2026-02-25 04:08:53.090251,53.4,11.7,98.2,225.17,405.94,47.05,68.02
2026-02-25 04:18:53.090251,55.0,10.8,97.2,236.67,416.97,45.98,71.63
2026-02-25 04:28:53.090251,55.1,12.0,98.3,205.44,373.61,46.13,65.98
2026-02-25 04:38:53.090251,53.5,13.3,98.8,159.56,298.85,45.43,47.39
2026-02-25 04:48:53.090251,55.3,13.0,97.6,97.27,179.85,51.96,34.18
2026-02-25 04:58:53.090251,57.8,12.5,97.9,361.98,500.01,45.0,48.25
2026-02-25 05:08:53.090251,58.1,13.1,98.7,177.88,312.87,45.01,43.78
2026-02-25 05:18:53.090251,56.6,14.2,97.8,175.43,300.54,51.22,45.14
2026-02-25 05:28:53.090251,55.0,13.1,97.2,420.3,509.73,38.35,64.57
2026-02-25 05:38:53.090251,48.3,12.7,98.0,300.91,440.76,47.94,68.25
2026-02-25 05:48:53.090251,53.5,12.7,98.6,288.86,447.4,42.55,79.5
2026-02-25 05:58:53.090251,54.5,12.2,98.4,256.68,425.12,51.68,70.55
2026-02-25 06:08:53.090251,68.6,15.7,97.7,271.7,464.28,53.37,71.88
2026-02-25 06:18:53.090251,74.8,17.9,96.1,265.06,441.43,37.8,74.72
2026-02-25 06:28:53.090251,75.9,14.0,97.8,136.2,225.77,31.95,59.36
2026-02-25 06:38:53.090251,77.8,19.3,96.8,98.53,175.95,32.95,47.83
2026-02-25 06:48:53.090251,72.7,15.4,97.0,138.49,230.56,40.74,42.41
2026-02-25 06:58:53.090251,74.4,14.1,97.0,135.21,255.42,36.97,51.93
2026-02-25 07:08:53.090251,118.6,26.4,95.0,166.43,313.67,39.51,61.82
2026-02-25 07:18:53.090251,88.0,30.2,94.5,179.79,319.12,51.15,56.73
2026-02-25 07:28:53.090251,85.1,15.3,95.0,224.1,374.77,46.03,63.96
2026-02-25 07:38:53.090251,122.2,25.4,96.2,209.96,349.54,40.22,63.79
2026-02-25 07:48:53.090251,97.6,25.6,94.5,139.02,292.92,37.22,74.93
2026-02-25 07:58:53.090251,97.4,25.5,94.7,187.85,331.22,40.01,61.06
2026-02-25 08:08:53.090251,104.4,25.9,94.3,107.73,223.33,37.48,46.57
2026-02-25 08:18:53.090251,102.8,25.9,94.1,133.62,268.83,37.17,58.16
2026-02-25 08:28:53.090251,99.0,22.7,95.6,200.69,362.41,39.8,68.3
2026-02-25 08:38:53.090251,78.3,17.7,94.7,205.53,378.23,34.02,78.94
2026-02-25 08:48:53.090251,79.0,29.6,94.4,193.1,356.12,34.61,69.6
2026-02-25 08:58:53.090251,84.2,32.8,95.2,205.17,363.12,35.79,63.68
2026-02-25 09:08:53.090251,81.2,15.9,96.5,190.36,340.56,35.79,56.74
2026-02-25 09:18:53.090251,70.7,13.2,97.4,147.48,297.66,35.45,56.43
2026-02-25 09:28:53.090251,83.5,16.2,96.2,164.63,331.5,39.35,67.18
2026-02-25 09:38:53.090251,73.9,15.2,97.8,178.87,356.2,38.44,66.91
2026-02-25 09:48:53.090251,74.9,17.1,97.6,211.57,393.74,38.12,74.17
2026-02-25 09:58:53.090251,73.7,16.3,97.2,181.62,345.32,32.33,65.87
2026-02-25 10:08:53.090251,74.6,16.5,96.7,218.06,395.33,40.87,71.73
2026-02-25 10:18:53.090251,70.8,18.4,97.4,193.81,353.86,32.45,54.83
2026-02-25 10:28:53.090251,73.1,15.0,96.7,202.83,358.72,37.6,59.06
2026-02-25 10:38:53.090251,75.2,13.9,98.0,226.35,388.23,39.85,65.3
2026-02-25 10:48:53.090251,82.7,16.6,97.1,264.63,453.77,42.51,66.58
2026-02-25 10:58:53.090251,74.8,17.3,97.6,274.97,461.98,41.9,68.87
2026-02-25 11:08:53.090251,72.0,12.1,96.6,209.63,327.23,36.34,55.1
2026-02-25 11:18:53.090251,76.3,19.8,96.6,94.29,162.44,24.89,42.59
2026-02-25 11:28:53.090251,75.0,17.8,97.0,113.42,196.85,27.74,45.22
2026-02-25 11:38:53.090251,73.3,13.5,97.6,122.69,211.8,29.58,47.31
2026-02-25 11:48:53.090251,70.5,16.4,97.2,150.28,252.01,32.7,50.86
2026-02-25 11:58:53.090251,80.0,16.7,97.1,182.78,322.5,32.85,58.08
2026-02-25 12:08:53.090251,70.8,14.0,96.9,204.08,339.38,37.13,61.34
2026-02-25 12:18:53.090251,76.1,14.6,97.3,205.22,351.7,37.05,63.77
2026-02-25 12:28:53.090251,77.6,16.3,97.1,258.1,429.33,40.5,68.97
2026-02-25 12:38:53.090251,83.6,13.4,97.5,252.2,403.18,38.38,66.03
2026-02-25 12:48:53.090251,75.8,14.6,97.0,326.79,502.83,44.98,78.71
2026-02-25 12:58:53.090251,77.4,14.3,96.6,401.58,560.68,50.65,77.63
2026-02-25 13:08:53.090251,82.0,14.6,97.5,378.68,546.59,43.25,75.26
2026-02-25 13:18:53.090251,77.3,17.9,97.0,268.2,399.37,36.37,61.2
2026-02-25 13:28:53.090251,67.1,15.1,97.9,241.0,366.1,39.09,65.2
2026-02-25 13:38:53.090251,74.3,11.4,97.3,290.1,453.45,40.96,78.43
2026-02-25 13:48:53.090251,68.4,17.5,96.5,249.23,387.84,37.38,60.59
2026-02-25 13:58:53.090251,72.8,15.6,96.7,248.12,399.14,39.29,64.97
2026-02-25 14:08:53.090251,72.4,17.1,97.6,336.42,503.99,42.87,76.89
2026-02-25 14:18:53.090251,77.6,14.7,98.0,319.69,494.51,41.44,70.54
2026-02-25 14:28:53.090251,80.3,15.0,97.2,287.34,461.02,39.58,69.46
2026-02-25 14:38:53.090251,69.2,16.4,97.5,331.2,515.72,43.3,75.06
2026-02-25 14:48:53.090251,79.2,15.7,96.9,355.4,519.34,39.77,66.2
2026-02-25 14:58:53.090251,75.6,18.4,96.9,246.46,388.79,28.75,57.53
2026-02-25 15:08:53.090251,72.1,14.8,97.2,262.53,411.49,36.33,60.35
2026-02-25 15:18:53.090251,71.2,15.8,96.6,174.26,254.66,31.48,51.94
2026-02-25 15:28:53.090251,74.7,17.4,96.5,181.74,283.88,27.11,52.45
2026-02-25 15:38:53.090251,72.3,13.9,96.6,156.26,242.02,27.37,48.95
2026-02-25 15:48:53.090251,76.1,15.9,97.2,143.66,238.94,30.9,49.49
2026-02-25 15:58:53.090251,71.5,14.5,97.2,165.95,278.87,30.92,58.22
2026-02-25 16:08:53.090251,68.7,16.9,96.5,278.95,432.2,35.61,76.71
2026-02-25 16:18:53.090251,80.0,16.5,97.4,311.03,465.89,39.78,85.14
2026-02-25 16:28:53.090251,82.1,15.3,96.2,272.45,403.32,37.53,66.11
2026-02-25 16:38:53.090251,71.2,16.6,96.6,94.44,173.94,31.33,42.16
2026-02-25 16:48:53.090251,66.1,18.9,96.5,134.57,229.1,29.85,52.45
2026-02-25 16:58:53.090251,70.7,14.3,96.6,271.96,424.07,33.75,83.75
2026-02-25 17:08:53.090251,85.1,30.2,95.0,358.91,519.49,39.76,84.74
2026-02-25 17:18:53.090251,94.7,24.0,95.0,237.22,364.61,30.35,68.58
2026-02-25 17:28:53.090251,115.6,26.6,95.8,262.68,402.21,34.75,77.9
2026-02-25 17:38:53.090251,87.5,30.3,95.4,314.59,478.43,45.03,106.04
2026-02-25 17:48:53.090251,91.8,26.0,95.5,175.49,289.4,32.77,63.04
2026-02-25 17:58:53.090251,99.5,25.4,94.0,53.25,72.61,27.01,38.56
2026-02-25 18:08:53.090251,91.7,23.8,95.1,135.68,211.71,26.51,48.14
2026-02-25 18:18:53.090251,84.6,32.4,94.3,130.59,218.93,30.57,44.11
2026-02-25 18:28:53.090251,108.8,17.7,95.0,81.2,136.43,30.01,40.03
2026-02-25 18:38:53.090251,92.8,28.0,95.4,101.61,169.32,35.41,38.43
2026-02-25 18:48:53.090251,94.9,27.7,95.0,136.47,217.45,33.34,45.27
2026-02-25 18:58:53.090251,93.3,18.2,94.7,126.48,212.42,33.6,49.13
2026-02-25 19:08:53.090251,70.3,13.9,97.1,142.0,235.85,33.83,51.47
2026-02-25 19:18:53.090251,83.8,18.0,96.4,206.14,334.21,35.84,63.7
2026-02-25 19:28:53.090251,70.9,17.6,96.1,204.25,335.07,37.52,65.7
2026-02-25 19:38:53.090251,74.0,14.9,97.0,178.68,265.65,33.12,50.75
2026-02-25 19:48:53.090251,82.7,12.0,96.5,177.32,266.3,30.88,35.89
2026-02-25 19:58:53.090251,68.9,17.0,96.2,131.1,209.41,29.44,34.53
2026-02-25 20:08:53.090251,73.8,16.1,97.0,144.62,248.49,33.42,52.85
2026-02-25 20:18:53.090251,75.1,14.2,97.2,256.33,408.32,46.33,75.89
2026-02-25 20:28:53.090251,70.2,15.8,98.0,177.25,270.92,34.4,50.55
2026-02-25 20:38:53.090251,71.7,13.7,97.6,65.65,107.83,30.25,30.8
2026-02-25 20:48:53.090251,63.5,14.6,98.0,72.29,156.6,30.59,39.24
2026-02-25 20:58:53.090251,80.0,15.2,96.7,82.5,165.94,33.55,38.31
2026-02-25 21:08:53.090251,79.9,12.4,96.8,143.31,255.47,33.03,49.26
2026-02-25 21:18:53.090251,76.6,18.1,96.7,173.61,304.98,37.03,58.56
2026-02-25 21:28:53.090251,71.3,13.6,97.3,208.64,357.36,43.29,66.37
2026-02-25 21:38:53.090251,78.2,14.0,97.1,198.26,336.99,43.36,70.04
2026-02-25 21:48:53.090251,82.4,15.3,97.5,153.73,237.08,32.61,53.15
2026-02-25 21:58:53.090251,79.4,17.7,97.9,123.46,194.76,28.15,44.28
2026-02-25 22:08:53.090251,79.8,15.7,96.7,112.34,181.64,26.45,33.33
2026-02-25 22:18:53.090251,79.3,19.3,97.1,99.27,180.93,34.81,42.59
2026-02-25 22:28:53.090251,69.5,16.0,96.8,109.11,215.05,33.69,56.12
2026-02-25 22:38:53.090251,72.8,16.6,97.7,126.12,229.75,36.66,55.44
2026-02-25 22:48:53.090251,73.1,14.8,96.4,102.3,185.4,23.68,51.88
2026-02-25 22:58:53.090251,78.4,12.0,97.2,73.33,178.07,34.41,47.15
2026-02-25 23:08:53.090251,69.0,10.5,96.9,73.9,147.86,28.45,33.95
2026-02-25 23:18:53.090251,75.7,16.9,97.0,56.51,115.07,37.26,36.12
2026-02-25 23:28:53.090251,79.3,17.4,96.6,89.34,161.89,38.02,46.26
2026-02-25 23:38:53.090251,75.1,17.7,97.3,92.36,172.59,42.49,53.86
2026-02-25 23:48:53.090251,82.9,15.5,96.8,59.97,120.3,32.19,50.31
2026-02-25 23:58:53.090251,77.1,12.6,96.7,47.18,91.52,31.38,35.07
2026-02-26 00:08:53.090251,54.1,14.0,98.3,96.38,180.46,35.95,45.02
2026-02-26 00:18:53.090251,55.7,12.2,98.3,93.83,181.26,37.75,48.87
2026-02-26 00:28:53.090251,56.8,13.3,97.7,109.6,182.54,25.07,62.05
2026-02-26 00:38:53.090251,56.9,11.7,97.7,62.92,105.16,33.59,40.61
2026-02-26 00:48:53.090251,54.1,11.6,97.9,105.93,180.84,38.13,40.1
2026-02-26 00:58:53.090251,57.7,12.2,97.3,68.86,135.4,36.3,40.05
2026-02-26 01:08:53.090251,52.0,12.6,98.0,83.45,168.32,33.71,45.3
2026-02-26 01:18:53.090251,54.6,12.3,98.6,104.61,212.7,39.32,51.9
2026-02-26 01:28:53.090251,53.0,13.1,97.8,92.07,199.28,37.86,51.75
2026-02-26 01:38:53.090251,53.9,12.0,97.9,73.31,162.18,33.51,40.84
2026-02-26 01:48:53.090251,54.6,12.6,97.6,73.98,163.8,44.11,44.17
2026-02-26 01:58:53.090251,56.7,12.4,97.5,82.17,205.43,42.09,52.91
2026-02-26 02:08:53.090251,54.5,12.5,97.1,57.28,129.4,37.15,37.45
2026-02-26 02:18:53.090251,55.9,12.2,98.6,89.17,231.19,33.94,57.03
2026-02-26 02:28:53.090251,54.1,13.7,98.5,111.2,217.74,28.81,48.81
2026-02-26 02:38:53.090251,53.5,15.1,98.0,74.88,144.35,33.4,41.27
2026-02-26 02:48:53.090251,55.8,11.6,97.9,68.64,140.6,43.66,40.6
2026-02-26 02:58:53.090251,55.3,13.2,98.0,93.61,184.01,42.0,46.88
2026-02-26 03:08:53.090251,55.9,11.6,98.4,100.32,202.01,43.21,50.33
2026-02-26 03:18:53.090251,58.2,13.1,97.1,103.77,227.07,40.14,55.47
2026-02-26 03:28:53.090251,59.0,12.4,98.4,89.82,237.61,40.41,54.67
2026-02-26 03:38:53.090251,56.0,12.5,98.1,112.29,197.17,46.64,34.63
2026-02-26 03:48:53.090251,53.8,12.4,98.2,38.43,119.87,46.73,32.19
2026-02-26 03:58:53.090251,58.2,12.2,98.3,55.62,138.56,52.24,34.57
2026-02-26 04:08:53.090251,56.0,10.2,98.3,53.28,133.47,42.57,34.25
2026-02-26 04:18:53.090251,56.9,13.1,96.8,65.0,150.34,36.06,34.84
2026-02-26 04:28:53.090251,55.6,13.0,98.1,75.82,169.16,41.35,40.8
2026-02-26 04:38:53.090251,56.5,10.1,98.1,78.37,186.49,43.23,49.68
2026-02-26 04:48:53.090251,52.3,11.1,98.2,116.55,260.26,48.44,60.18
2026-02-26 04:58:53.090251,56.2,10.5,97.6,112.67,257.27,46.51,60.4
2026-02-26 05:08:53.090251,58.8,11.7,98.3,102.27,238.99,51.49,53.75
2026-02-26 05:18:53.090251,52.6,12.6,98.0,58.96,177.53,48.72,38.42
2026-02-26 05:28:53.090251,54.7,14.6,99.0,59.08,170.14,54.95,38.55
2026-02-26 05:38:53.090251,55.4,12.7,97.9,90.1,211.47,54.67,55.76
2026-02-26 05:48:53.090251,54.9,10.5,98.9,85.02,206.04,51.06,54.91
2026-02-26 05:58:53.090251,53.3,12.2,97.8,119.71,270.77,60.25,63.62
2026-02-26 06:08:53.090251,76.2,16.0,97.9,125.44,281.53,57.0,64.7
2026-02-26 06:18:53.090251,72.6,16.2,97.8,96.6,303.71,50.84,48.72
2026-02-26 06:28:53.090251,68.7,14.0,97.9,152.91,355.22,53.16,44.64
2026-02-26 06:38:53.090251,71.8,17.8,97.0,81.3,280.23,51.32,45.87
2026-02-26 06:48:53.090251,73.7,13.8,97.3,87.74,225.5,57.86,53.88
2026-02-26 06:58:53.090251,76.5,16.9,97.4,101.94,247.53,50.86,56.82
2026-02-26 07:08:53.090251,75.1,30.3,94.0,70.25,204.19,48.59,47.54
2026-02-26 07:18:53.090251,85.0,24.9,94.9,61.34,217.0,51.94,40.09
2026-02-26 07:28:53.090251,93.4,19.1,94.4,55.93,175.93,45.3,37.89
2026-02-26 07:38:53.090251,94.9,28.6,94.7,51.51,168.11,41.86,36.61
2026-02-26 07:48:53.090251,106.5,25.3,95.4,54.84,187.59,42.3,41.92
